Data,ALPA4,BBDC3,BBDC4,BBAS3,BRKM5,CMIG4,ELET6,FESA4,FJTA4,GGBR4,GOAU4,INEP4,ITSA4,ITUB3,ITUB4,KLBN4,LIGT3,LAME4,MGEL4,PETR3,PETR4,RAPT4,SUZB5+SUZB3,VIVT3,VIVT4,UNIP6,VALE3
199010,1.4553799999999997e-06,7.253019999999999e-07,7.49873e-07,1.5310299999999998e-05,1.78144e-05,5.39685e-07,7.57578e-06,1.1728200000000001e-06,1.4936500000000002e-05,9.95595e-07,1.66703e-06,0.0022203920000000003,3.07827e-07,2.5122099999999997e-07,2.85665e-07,1.58541e-06,8.931600000000001e-05,6.90442e-07,2.7100300000000002e-05,1.3475999999999998e-06,2.15982e-06,2.01234e-06,2.85637e-05,8.482720000000001e-07,1.3485299999999999e-06,4.28651e-06,1.91433e-06
199010,1.4074e-06,7.253019999999999e-07,7.49873e-07,1.4936900000000001e-05,1.78144e-05,5.45681e-07,7.57578e-06,1.05554e-06,1.4936500000000002e-05,9.76927e-07,1.6114600000000001e-06,0.0022203920000000003,3.04248e-07,2.5122099999999997e-07,2.85674e-07,1.58541e-06,8.931600000000001e-05,6.90442e-07,2.6253400000000002e-05,1.36713e-06,1.9957599999999998e-06,2.24454e-06,2.74211e-05,8.47131e-07,1.27362e-06,4.11026e-06,1.90481e-06
199010,1.4074e-06,7.01905e-07,7.217529999999999e-07,1.43145e-05,1.8157e-05,5.09702e-07,7.57578e-06,1.05554e-06,1.4936500000000002e-05,9.76927e-07,1.6114600000000001e-06,0.0021410920000000003,2.9529900000000003e-07,2.59595e-07,2.85665e-07,1.61447e-06,8.55945e-05,6.90442e-07,2.45596e-05,1.32807e-06,1.96701e-06,2.24454e-06,2.7421199999999998e-05,8.48261e-07,1.3560299999999998e-06,3.8316e-06,1.90481e-06
199010,1.4234e-06,7.01905e-07,7.22227e-07,1.43145e-05,1.85681e-05,5.10302e-07,7.57578e-06,9.96896e-07,1.4936500000000002e-05,9.8315e-07,1.66703e-06,0.0021410920000000003,2.9171999999999997e-07,2.59595e-07,2.95188e-07,1.6143799999999998e-06,8.55945e-05,6.90442e-07,2.37128e-05,1.32807e-06,2.01268e-06,2.24454e-06,2.85637e-05,8.5165e-07,1.37102e-06,3.4832699999999998e-06,1.90481e-06
199011,1.4393899999999999e-06,7.244870000000001e-07,7.537869999999999e-07,1.43145e-05,1.98699e-05,5.03706e-07,7.57578e-06,9.96896e-07,1.4936500000000002e-05,9.8315e-07,1.66703e-06,0.0021410920000000003,3.10511e-07,2.56734e-07,2.9767499999999997e-07,1.6143799999999998e-06,7.81515e-05,6.90442e-07,2.54065e-05,1.33784e-06,2.19703e-06,2.24454e-06,2.85637e-05,8.51661e-07,1.3785200000000001e-06,4.179930000000001e-06,1.90481e-06
199011,1.4393899999999999e-06,7.244870000000001e-07,7.537869999999999e-07,1.43145e-05,1.98699e-05,5.03706e-07,7.57578e-06,9.96896e-07,1.4936500000000002e-05,9.8315e-07,1.66703e-06,0.0021410920000000003,3.10511e-07,2.56734e-07,2.9767499999999997e-07,1.6143799999999998e-06,7.81515e-05,6.90442e-07,2.54065e-05,1.33784e-06,2.19703e-06,2.24454e-06,2.85637e-05,8.51661e-07,1.3785200000000001e-06,4.179930000000001e-06,1.90481e-06
199011,1.4393899999999999e-06,7.244870000000001e-07,7.537869999999999e-07,1.43145e-05,1.94922e-05,4.91713e-07,7.57578e-06,9.96896e-07,1.4936500000000002e-05,9.95595e-07,1.66703e-06,0.0021410920000000003,2.86351e-07,2.6936e-07,3.17774e-07,1.6405599999999998e-06,7.81515e-05,6.90442e-07,2.54065e-05,1.33784e-06,1.9957599999999998e-06,2.24454e-06,2.83352e-05,8.595669999999999e-07,1.2818600000000001e-06,3.90126e-06,1.90481e-06
199011,1.47138e-06,7.29191e-07,7.537869999999999e-07,1.43145e-05,1.98466e-05,4.91113e-07,7.57578e-06,9.96908e-07,9.60206e-06,9.8315e-07,1.66703e-06,0.0021410920000000003,2.86351e-07,2.6936e-07,3.17774e-07,1.68419e-06,7.81515e-05,6.90442e-07,2.54065e-05,1.36713e-06,2.0634e-06,2.1671400000000002e-06,2.8220900000000003e-05,8.584269999999999e-07,1.33355e-06,3.8316e-06,1.90481e-06
199011,1.63131e-06,7.856449999999999e-07,8.10321e-07,1.5310299999999998e-05,2.05554e-05,5.51678e-07,7.57578e-06,9.98069e-07,9.60206e-06,9.8315e-07,1.66703e-06,0.0021410920000000003,3.2608199999999997e-07,2.6936e-07,3.39789e-07,1.78891e-06,7.443e-05,6.90442e-07,2.6253400000000002e-05,1.36713e-06,2.24946e-06,2.3219299999999997e-06,2.9135e-05,8.584269999999999e-07,1.3410399999999998e-06,4.29836e-06,1.95243e-06
199011,1.69528e-06,8.42098e-07,8.71566e-07,1.58082e-05,2.26819e-05,5.9965e-07,7.57578e-06,9.98069e-07,9.60206e-06,9.8315e-07,1.66703e-06,0.0020617920000000002,3.57938e-07,3.11447e-07,3.6563200000000003e-07,1.90235e-06,7.81887e-05,6.90442e-07,2.7938699999999997e-05,1.58197e-06,2.40168e-06,2.47673e-06,3.19913e-05,8.584269999999999e-07,1.42345e-06,4.73725e-06,2.00005e-06
199011,1.7592500000000001e-06,8.89143e-07,9.18678e-07,1.58705e-05,2.40995e-05,6.29632e-07,7.57578e-06,9.96896e-07,9.60206e-06,9.95595e-07,1.66703e-06,0.0021014420000000002,3.5883299999999997e-07,3.11447e-07,3.5414600000000003e-07,1.9198e-06,7.81887e-05,6.90442e-07,2.6676900000000002e-05,1.6210299999999998e-06,2.45242e-06,2.0897400000000003e-06,3.4276399999999996e-05,8.584269999999999e-07,1.42345e-06,4.73725e-06,2.00005e-06
199011,1.72727e-06,8.60916e-07,8.951220000000001e-07,1.61829e-05,2.4808299999999998e-05,6.17639e-07,7.65385e-06,9.96896e-07,9.60206e-06,9.582600000000002e-07,1.66703e-06,0.0021014420000000002,3.4899e-07,3.11447e-07,3.5414600000000003e-07,1.9198e-06,8.48502e-05,6.90442e-07,2.54065e-05,1.6210299999999998e-06,2.5961900000000004e-06,2.39933e-06,3.25626e-05,8.70851e-07,1.42345e-06,4.9462400000000004e-06,2.0952900000000002e-06
199011,1.72727e-06,8.89143e-07,9.233889999999999e-07,1.74264e-05,2.6580300000000004e-05,6.59615e-07,7.65385e-06,9.96896e-07,9.60206e-06,9.58272e-07,1.66703e-06,0.0021014420000000002,3.66887e-07,3.11447e-07,3.6371800000000003e-07,2.18159e-06,8.745520000000001e-05,6.90442e-07,2.28659e-05,1.6210299999999998e-06,2.5877299999999998e-06,2.47673e-06,3.48477e-05,8.70851e-07,1.42345e-06,5.22491e-06,2.19053e-06
199011,1.72727e-06,8.89613e-07,9.18678e-07,1.75758e-05,2.6580300000000004e-05,6.59615e-07,7.65385e-06,1.11418e-06,9.60206e-06,9.95595e-07,1.66703e-06,0.0021014420000000002,3.66887e-07,3.11447e-07,3.6563200000000003e-07,2.18159e-06,8.373370000000001e-05,6.90442e-07,2.37128e-05,1.56244e-06,2.62156e-06,2.47673e-06,3.4162199999999996e-05,9.99615e-07,1.51335e-06,5.57323e-06,2.38101e-06
199011,1.72727e-06,8.89613e-07,9.18678e-07,1.75758e-05,2.6580300000000004e-05,6.59615e-07,7.65385e-06,1.11418e-06,9.60206e-06,9.95595e-07,1.66703e-06,0.0021014420000000002,3.66887e-07,3.11447e-07,3.6563200000000003e-07,2.18159e-06,8.373370000000001e-05,6.90442e-07,2.37128e-05,1.56244e-06,2.62156e-06,2.47673e-06,3.4162199999999996e-05,9.99615e-07,1.51335e-06,5.57323e-06,2.38101e-06
199011,1.7592500000000001e-06,9.079609999999999e-07,9.18678e-07,1.74264e-05,2.79979e-05,6.52419e-07,7.65385e-06,1.11418e-06,9.60206e-06,9.95595e-07,1.6381299999999998e-06,0.002069722,3.66887e-07,3.45117e-07,3.9243200000000003e-07,2.26886e-06,8.00122e-05,6.90442e-07,2.28659e-05,1.6210299999999998e-06,2.57082e-06,2.78632e-06,3.48477e-05,9.99615e-07,1.57329e-06,5.57323e-06,2.38101e-06
199011,1.7592500000000001e-06,9.173700000000001e-07,9.18678e-07,1.8671099999999998e-05,2.6934699999999998e-05,6.47622e-07,7.65385e-06,1.2901e-06,9.60206e-06,1.00182e-06,1.6392400000000002e-06,0.0021014420000000002,3.84784e-07,3.45117e-07,4.0200400000000003e-07,2.26886e-06,7.62907e-05,6.90442e-07,2.2061300000000002e-05,1.6796200000000001e-06,2.62156e-06,2.78632e-06,3.48477e-05,9.99615e-07,1.6182399999999999e-06,5.6429e-06,2.38101e-06
199011,1.91919e-06,9.408920000000001e-07,9.89345e-07,2.1783e-05,2.87067e-05,7.915380000000001e-07,9.18462e-06,1.2901e-06,9.60206e-06,1.0578200000000002e-06,1.63868e-06,0.002260041,3.9373199999999997e-07,3.45118e-07,4.25933e-07,2.48701e-06,8.187300000000001e-05,6.90442e-07,2.20275e-05,1.75774e-06,2.7484e-06,2.7863099999999998e-06,3.5419e-05,1.01769e-06,1.6182399999999999e-06,6.61821e-06,2.28577e-06
199011,2.1430900000000004e-06,1.04909e-06,1.10712e-06,2.11606e-05,2.92738e-05,8.275159999999999e-07,9.18462e-06,1.2901e-06,9.60206e-06,1.11009e-06,1.52811e-06,0.00253759,4.2952599999999995e-07,3.7878700000000004e-07,4.54647e-07,2.48701e-06,8.373370000000001e-05,6.90442e-07,2.11806e-05,1.8749200000000002e-06,2.85834e-06,2.78632e-06,3.78183e-05,1.1419200000000002e-06,2.2475599999999996e-06,6.89688e-06,2.47625e-06
199011,2.23905e-06,1.07262e-06,1.13068e-06,2.12851e-05,2.9415500000000003e-05,8.3951e-07,9.18462e-06,1.2901e-06,9.60206e-06,9.76927e-07,1.52811e-06,0.00253759,4.2952599999999995e-07,3.95623e-07,4.7378999999999996e-07,2.44338e-06,8.373370000000001e-05,6.90442e-07,2.11721e-05,1.75774e-06,2.89217e-06,2.78632e-06,3.77041e-05,1.1633899999999999e-06,2.2475599999999996e-06,6.820239999999999e-06,2.44768e-06
199011,2.23905e-06,1.04909e-06,1.0835700000000001e-06,2.1534e-05,2.9769899999999998e-05,8.095269999999999e-07,9.18462e-06,1.2901e-06,9.60206e-06,1.0578200000000002e-06,1.52811e-06,0.00253759,4.2952599999999995e-07,3.95623e-07,4.59433e-07,2.44338e-06,8.373370000000001e-05,6.90442e-07,2.12144e-05,1.86125e-06,2.7061200000000004e-06,2.9411200000000002e-06,3.79326e-05,1.1633899999999999e-06,2.2475599999999996e-06,6.44405e-06,2.4572e-06
199011,2.0791200000000003e-06,9.78527e-07,1.03645e-06,2.06627e-05,2.79979e-05,6.59615e-07,9.18462e-06,1.2901e-06,1.0669e-05,1.0329299999999999e-06,1.52811e-06,0.00253759,4.11629e-07,3.95622e-07,4.4507599999999995e-07,2.35612e-06,8.187300000000001e-05,6.90442e-07,2.1163600000000002e-05,1.86516e-06,2.62156e-06,2.63153e-06,3.77041e-05,1.24473e-06,2.17264e-06,6.130560000000001e-06,2.4572e-06
199011,2.23905e-06,1.00205e-06,1.0364600000000001e-06,2.06627e-05,2.87067e-05,7.79545e-07,9.18462e-06,1.2901e-06,1.28027e-05,9.95595e-07,1.55589e-06,0.00253759,4.0805e-07,3.95622e-07,4.45267e-07,2.44338e-06,9.30375e-05,6.90442e-07,2.11721e-05,1.8553900000000002e-06,2.79069e-06,2.63153e-06,3.77041e-05,1.24472e-06,2.17264e-06,6.75755e-06,2.4191e-06
199011,2.1430900000000004e-06,1.0914299999999998e-06,1.17779e-06,2.1783e-05,2.87067e-05,8.095269999999999e-07,9.95e-06,1.2901e-06,1.28027e-05,9.95595e-07,1.55589e-06,0.00253759,4.20577e-07,3.95622e-07,4.49861e-07,2.44338e-06,8.55945e-05,6.90442e-07,2.11721e-05,1.95305e-06,2.60464e-06,2.63153e-06,3.77041e-05,1.35541e-06,2.17264e-06,6.47888e-06,2.19053e-06
199011,2.0791200000000003e-06,1.13848e-06,1.17779e-06,2.19075e-05,2.87067e-05,7.79545e-07,9.95e-06,1.34874e-06,1.28027e-05,9.95607e-07,1.55589e-06,0.00252173,4.11629e-07,4.0404e-07,4.881470000000001e-07,2.44338e-06,8.59666e-05,6.90442e-07,2.11721e-05,1.8553900000000002e-06,2.7145799999999997e-06,2.63153e-06,3.77041e-05,1.35541e-06,2.2475599999999996e-06,6.478189999999999e-06,2.44768e-06
